danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album_name,artist_name
0.59,0.553,6,-12.316,0,0.0421,0.023,0.0152,0.538,0.628,92.501,audio_features,1q9qcBsrIOtFTmQ18GY6Wy,spotify:track:1q9qcBsrIOtFTmQ18GY6Wy,https://api.spotify.com/v1/tracks/1q9qcBsrIOtFTmQ18GY6Wy,https://api.spotify.com/v1/audio-analysis/1q9qcBsrIOtFTmQ18GY6Wy,94293,4,Mean Mr. Mustard - Take 20,Abbey Road (Super Deluxe Edition),The Beatles
0.479,0.708,0,-12.094,1,0.0871,0.0734,0.0252,0.371,0.518,165.489,audio_features,1x4O1rJd1Yz1z6ozW5nK97,spotify:track:1x4O1rJd1Yz1z6ozW5nK97,https://api.spotify.com/v1/tracks/1x4O1rJd1Yz1z6ozW5nK97,https://api.spotify.com/v1/audio-analysis/1x4O1rJd1Yz1z6ozW5nK97,99160,4,Polythene Pam - Take 27,Abbey Road (Super Deluxe Edition),The Beatles
0.594,0.681,2,-10.971,1,0.0286,0.00673,0.00128,0.1,0.858,79.384,audio_features,00nQV5fxvY0Gg9wKbuD3Uk,spotify:track:00nQV5fxvY0Gg9wKbuD3Uk,https://api.spotify.com/v1/tracks/00nQV5fxvY0Gg9wKbuD3Uk,https://api.spotify.com/v1/audio-analysis/00nQV5fxvY0Gg9wKbuD3Uk,126080,4,She Came In Through The Bathroom Window - Take 27,Abbey Road (Super Deluxe Edition),The Beatles
0.328,0.381,9,-17.94,1,0.0745,0.458,0.191,0.0799,0.2,165.109,audio_features,1p5uLmWgLUh7vWjPwOwLac,spotify:track:1p5uLmWgLUh7vWjPwOwLac,https://api.spotify.com/v1/tracks/1p5uLmWgLUh7vWjPwOwLac,https://api.spotify.com/v1/audio-analysis/1p5uLmWgLUh7vWjPwOwLac,187520,4,Because - Take 1 / Instrumental,Abbey Road (Super Deluxe Edition),The Beatles
0.403,0.425,0,-11.09,1,0.0405,0.0565,0.00839,0.0788,0.243,84.037,audio_features,7e5QyScdgY4UFu3eYgy71w,spotify:track:7e5QyScdgY4UFu3eYgy71w,https://api.spotify.com/v1/tracks/7e5QyScdgY4UFu3eYgy71w,https://api.spotify.com/v1/audio-analysis/7e5QyScdgY4UFu3eYgy71w,970467,4,"The Long One - Comprising of ‘You Never Give Me Your Money’, ’Sun King’/’Mean Mr Mustard’, ‘Her Majesty’, ‘Polythene Pam’/’She Came In Through The Bathroom Window’, ’Golden Slumbers’/ ’Carry That Weight’, ’The End’",Abbey Road (Super Deluxe Edition),The Beatles
0.0959,0.229,7,-14.741,1,0.0388,0.79,0.942,0.0715,0.0677,74.502,audio_features,7kGfipuAU4F7t5cJUsjAmX,spotify:track:7kGfipuAU4F7t5cJUsjAmX,https://api.spotify.com/v1/tracks/7kGfipuAU4F7t5cJUsjAmX,https://api.spotify.com/v1/audio-analysis/7kGfipuAU4F7t5cJUsjAmX,161720,1,Something - Take 39 / Instrumental / Strings Only,Abbey Road (Super Deluxe Edition),The Beatles
0.178,0.218,0,-9.474,1,0.0336,0.829,0.768,0.101,0.15,83.482,audio_features,2XNU2CkuFyVzRKyZu35zxV,spotify:track:2XNU2CkuFyVzRKyZu35zxV,https://api.spotify.com/v1/tracks/2XNU2CkuFyVzRKyZu35zxV,https://api.spotify.com/v1/audio-analysis/2XNU2CkuFyVzRKyZu35zxV,197267,4,Golden Slumbers / Carry That Weight - Take 17 / Instrumental / Strings & Brass Only,Abbey Road (Super Deluxe Edition),The Beatles
0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,audio_features,183Klch3PBWLz2S6zNUVxR,spotify:track:183Klch3PBWLz2S6zNUVxR,https://api.spotify.com/v1/tracks/183Klch3PBWLz2S6zNUVxR,https://api.spotify.com/v1/audio-analysis/183Klch3PBWLz2S6zNUVxR,163467,4,Back In The U.S.S.R. - 2018 Mix,The Beatles,The Beatles
0.395,0.538,2,-10.3,1,0.0456,0.0904,0.000453,0.0685,0.369,150.785,audio_features,21pC0RPgkThjHlwpmCtxGb,spotify:track:21pC0RPgkThjHlwpmCtxGb,https://api.spotify.com/v1/tracks/21pC0RPgkThjHlwpmCtxGb,https://api.spotify.com/v1/audio-analysis/21pC0RPgkThjHlwpmCtxGb,234973,4,Dear Prudence - 2018 Mix,The Beatles,The Beatles
0.529,0.555,7,-8.839,0,0.0508,0.00236,0.003,0.093,0.615,120.356,audio_features,0bYmYFbEAADKAlHdJqZ1gL,spotify:track:0bYmYFbEAADKAlHdJqZ1gL,https://api.spotify.com/v1/tracks/0bYmYFbEAADKAlHdJqZ1gL,https://api.spotify.com/v1/audio-analysis/0bYmYFbEAADKAlHdJqZ1gL,137707,4,Glass Onion - 2018 Mix,The Beatles,The Beatles
0.803,0.776,10,-7.561,1,0.0333,0.149,0.00471,0.222,0.969,113.193,audio_features,02FJNRUlB28e1F0R9uP2s1,spotify:track:02FJNRUlB28e1F0R9uP2s1,https://api.spotify.com/v1/tracks/02FJNRUlB28e1F0R9uP2s1,https://api.spotify.com/v1/audio-analysis/02FJNRUlB28e1F0R9uP2s1,188813,4,"Ob-La-Di, Ob-La-Da - 2018 Mix",The Beatles,The Beatles
0.749,0.689,9,-10.883,0,0.0346,0.278,0.759,0.796,0.299,89.897,audio_features,76YBf6AwWhPG62H2LZftFQ,spotify:track:76YBf6AwWhPG62H2LZftFQ,https://api.spotify.com/v1/tracks/76YBf6AwWhPG62H2LZftFQ,https://api.spotify.com/v1/audio-analysis/76YBf6AwWhPG62H2LZftFQ,53000,4,Wild Honey Pie - 2018 Mix,The Beatles,The Beatles
0.659,0.56,0,-9.561,1,0.0648,0.295,0.0,0.683,0.738,114.796,audio_features,7KXaC0HCD4VoIZOzWfdirZ,spotify:track:7KXaC0HCD4VoIZOzWfdirZ,https://api.spotify.com/v1/tracks/7KXaC0HCD4VoIZOzWfdirZ,https://api.spotify.com/v1/audio-analysis/7KXaC0HCD4VoIZOzWfdirZ,194187,4,The Continuing Story Of Bungalow Bill - 2018 Mix,The Beatles,The Beatles
0.421,0.668,2,-9.234,1,0.0364,0.00196,0.0172,0.307,0.635,115.124,audio_features,0ZqSsO2xoVvcrhpiRuqCmt,spotify:track:0ZqSsO2xoVvcrhpiRuqCmt,https://api.spotify.com/v1/tracks/0ZqSsO2xoVvcrhpiRuqCmt,https://api.spotify.com/v1/audio-analysis/0ZqSsO2xoVvcrhpiRuqCmt,285280,4,While My Guitar Gently Weeps - 2018 Mix,The Beatles,The Beatles
0.461,0.534,9,-9.912,0,0.0592,0.131,5.63e-06,0.107,0.459,138.935,audio_features,3z2ngCk1Us5E0DtNGczXwJ,spotify:track:3z2ngCk1Us5E0DtNGczXwJ,https://api.spotify.com/v1/tracks/3z2ngCk1Us5E0DtNGczXwJ,https://api.spotify.com/v1/audio-analysis/3z2ngCk1Us5E0DtNGczXwJ,164520,4,Happiness Is A Warm Gun - 2018 Mix,The Beatles,The Beatles
0.641,0.328,10,-10.709,1,0.0313,0.788,7.77e-05,0.157,0.858,89.212,audio_features,4BtpBz9IIamSuYJ26Qoi8G,spotify:track:4BtpBz9IIamSuYJ26Qoi8G,https://api.spotify.com/v1/tracks/4BtpBz9IIamSuYJ26Qoi8G,https://api.spotify.com/v1/audio-analysis/4BtpBz9IIamSuYJ26Qoi8G,148480,4,Martha My Dear - 2018 Mix,The Beatles,The Beatles
0.44,0.485,9,-10.989,1,0.28,0.496,1.11e-05,0.508,0.717,69.925,audio_features,52efrg776bHRucNKHRWwkE,spotify:track:52efrg776bHRucNKHRWwkE,https://api.spotify.com/v1/tracks/52efrg776bHRucNKHRWwkE,https://api.spotify.com/v1/audio-analysis/52efrg776bHRucNKHRWwkE,123400,4,I'm So Tired - 2018 Mix,The Beatles,The Beatles
0.649,0.123,7,-15.657,1,0.0396,0.825,3.14e-06,0.0627,0.358,93.82,audio_features,2oMVSmJx1l2FVXjVbx5DTc,spotify:track:2oMVSmJx1l2FVXjVbx5DTc,https://api.spotify.com/v1/tracks/2oMVSmJx1l2FVXjVbx5DTc,https://api.spotify.com/v1/audio-analysis/2oMVSmJx1l2FVXjVbx5DTc,138360,4,Blackbird - 2018 Mix,The Beatles,The Beatles
0.527,0.471,8,-9.901,1,0.0314,0.2,0.0,0.0981,0.571,92.583,audio_features,1koFbbNy8BJvG63B0ExZEQ,spotify:track:1koFbbNy8BJvG63B0ExZEQ,https://api.spotify.com/v1/tracks/1koFbbNy8BJvG63B0ExZEQ,https://api.spotify.com/v1/audio-analysis/1koFbbNy8BJvG63B0ExZEQ,124307,4,Piggies - 2018 Mix,The Beatles,The Beatles
0.543,0.429,7,-10.249,1,0.0397,0.424,0.0,0.25,0.638,78.943,audio_features,2MdBcgXwYcuXN3ekvhehN0,spotify:track:2MdBcgXwYcuXN3ekvhehN0,https://api.spotify.com/v1/tracks/2MdBcgXwYcuXN3ekvhehN0,https://api.spotify.com/v1/audio-analysis/2MdBcgXwYcuXN3ekvhehN0,213080,4,Rocky Raccoon - 2018 Mix,The Beatles,The Beatles
0.598,0.58,0,-8.082,1,0.0262,0.472,1.07e-06,0.248,0.961,84.995,audio_features,55scbyvCEL0prcaDKYqiRG,spotify:track:55scbyvCEL0prcaDKYqiRG,https://api.spotify.com/v1/tracks/55scbyvCEL0prcaDKYqiRG,https://api.spotify.com/v1/audio-analysis/55scbyvCEL0prcaDKYqiRG,230307,4,Don't Pass Me By - 2018 Mix,The Beatles,The Beatles
0.532,0.524,7,-8.057,1,0.0545,0.493,8.68e-06,0.0601,0.845,188.181,audio_features,6CD4ZmCgYyiECTOWjm5LqC,spotify:track:6CD4ZmCgYyiECTOWjm5LqC,https://api.spotify.com/v1/tracks/6CD4ZmCgYyiECTOWjm5LqC,https://api.spotify.com/v1/audio-analysis/6CD4ZmCgYyiECTOWjm5LqC,101733,4,Why Don't We Do It In The Road? - 2018 Mix,The Beatles,The Beatles
0.621,0.348,5,-12.808,1,0.0251,0.661,0.000294,0.0899,0.9,103.123,audio_features,5ZgypEwT8Mayum8GKG1KlG,spotify:track:5ZgypEwT8Mayum8GKG1KlG,https://api.spotify.com/v1/tracks/5ZgypEwT8Mayum8GKG1KlG,https://api.spotify.com/v1/audio-analysis/5ZgypEwT8Mayum8GKG1KlG,105787,4,I Will - 2018 Mix,The Beatles,The Beatles
0.399,0.091,2,-15.499,1,0.0314,0.849,0.000105,0.106,0.185,134.702,audio_features,2fS3WRUilBxRoFMk3HVaoW,spotify:track:2fS3WRUilBxRoFMk3HVaoW,https://api.spotify.com/v1/tracks/2fS3WRUilBxRoFMk3HVaoW,https://api.spotify.com/v1/audio-analysis/2fS3WRUilBxRoFMk3HVaoW,176133,4,Julia - 2018 Mix,The Beatles,The Beatles
0.587,0.662,2,-8.056,1,0.0398,2.27e-05,0.165,0.194,0.964,139.374,audio_features,1LT1LaG2hOR8VB2zzMcDjL,spotify:track:1LT1LaG2hOR8VB2zzMcDjL,https://api.spotify.com/v1/tracks/1LT1LaG2hOR8VB2zzMcDjL,https://api.spotify.com/v1/audio-analysis/1LT1LaG2hOR8VB2zzMcDjL,161987,4,Birthday - 2018 Mix,The Beatles,The Beatles
0.328,0.608,4,-9.17,1,0.0467,0.000652,0.216,0.0948,0.48,104.258,audio_features,6s16hVzIWDpv8w4BMCaZdw,spotify:track:6s16hVzIWDpv8w4BMCaZdw,https://api.spotify.com/v1/tracks/6s16hVzIWDpv8w4BMCaZdw,https://api.spotify.com/v1/audio-analysis/6s16hVzIWDpv8w4BMCaZdw,241000,4,Yer Blues - 2018 Mix,The Beatles,The Beatles
0.564,0.197,2,-16.103,1,0.0255,0.614,0.208,0.271,0.473,84.761,audio_features,07SnYttUopjIFHnc1hZIMc,spotify:track:07SnYttUopjIFHnc1hZIMc,https://api.spotify.com/v1/tracks/07SnYttUopjIFHnc1hZIMc,https://api.spotify.com/v1/audio-analysis/07SnYttUopjIFHnc1hZIMc,167827,4,Mother Nature's Son - 2018 Mix,The Beatles,The Beatles
0.503,0.775,2,-6.719,1,0.0683,0.00445,5.31e-05,0.0554,0.738,117.153,audio_features,4pBM26oKtRWYK2UbYD4OlJ,spotify:track:4pBM26oKtRWYK2UbYD4OlJ,https://api.spotify.com/v1/tracks/4pBM26oKtRWYK2UbYD4OlJ,https://api.spotify.com/v1/audio-analysis/4pBM26oKtRWYK2UbYD4OlJ,144653,4,Everybody's Got Something To Hide Except Me And My Monkey - 2018 Mix,The Beatles,The Beatles
0.483,0.546,7,-9.039,1,0.0299,0.279,0.00113,0.198,0.732,149.62,audio_features,6jQYMZNNNFOljhzo65MBL3,spotify:track:6jQYMZNNNFOljhzo65MBL3,https://api.spotify.com/v1/tracks/6jQYMZNNNFOljhzo65MBL3,https://api.spotify.com/v1/audio-analysis/6jQYMZNNNFOljhzo65MBL3,195427,4,Sexy Sadie - 2018 Mix,The Beatles,The Beatles
0.22,0.884,4,-7.21,1,0.0913,0.000218,0.141,0.828,0.248,167.748,audio_features,0gPVEAjbO8oQyCEVE6oudx,spotify:track:0gPVEAjbO8oQyCEVE6oudx,https://api.spotify.com/v1/tracks/0gPVEAjbO8oQyCEVE6oudx,https://api.spotify.com/v1/audio-analysis/0gPVEAjbO8oQyCEVE6oudx,269773,4,Helter Skelter - 2018 Mix,The Beatles,The Beatles
0.337,0.23,5,-11.589,1,0.0282,0.35,0.139,0.103,0.106,104.767,audio_features,4eQVJHK0O5LctXPzsRj9LI,spotify:track:4eQVJHK0O5LctXPzsRj9LI,https://api.spotify.com/v1/tracks/4eQVJHK0O5LctXPzsRj9LI,https://api.spotify.com/v1/audio-analysis/4eQVJHK0O5LctXPzsRj9LI,186427,4,"Long, Long, Long - 2018 Mix",The Beatles,The Beatles
0.37,0.674,9,-8.39,1,0.0411,0.0974,0.000296,0.427,0.583,98.997,audio_features,7sfE6KbRUzH2VBOeDGUsie,spotify:track:7sfE6KbRUzH2VBOeDGUsie,https://api.spotify.com/v1/tracks/7sfE6KbRUzH2VBOeDGUsie,https://api.spotify.com/v1/audio-analysis/7sfE6KbRUzH2VBOeDGUsie,255653,4,Revolution 1 - 2018 Mix,The Beatles,The Beatles
0.592,0.357,7,-11.976,1,0.0622,0.893,4.96e-05,0.136,0.489,144.06,audio_features,4zLY4SsBmfFo3gsk6GCjUM,spotify:track:4zLY4SsBmfFo3gsk6GCjUM,https://api.spotify.com/v1/tracks/4zLY4SsBmfFo3gsk6GCjUM,https://api.spotify.com/v1/audio-analysis/4zLY4SsBmfFo3gsk6GCjUM,161160,4,Honey Pie - 2018 Mix,The Beatles,The Beatles
0.63,0.616,11,-7.972,0,0.0504,0.00938,0.00962,0.0792,0.912,120.922,audio_features,2pymXFmRFGQ5b0ZXYRdxjn,spotify:track:2pymXFmRFGQ5b0ZXYRdxjn,https://api.spotify.com/v1/tracks/2pymXFmRFGQ5b0ZXYRdxjn,https://api.spotify.com/v1/audio-analysis/2pymXFmRFGQ5b0ZXYRdxjn,174440,3,Savoy Truffle - 2018 Mix,The Beatles,The Beatles
0.481,0.475,0,-11.762,1,0.0264,0.129,0.0209,0.196,0.489,76.795,audio_features,32RwqKbqyzi7NJ11NBbOlN,spotify:track:32RwqKbqyzi7NJ11NBbOlN,https://api.spotify.com/v1/tracks/32RwqKbqyzi7NJ11NBbOlN,https://api.spotify.com/v1/audio-analysis/32RwqKbqyzi7NJ11NBbOlN,181867,4,Cry Baby Cry - 2018 Mix,The Beatles,The Beatles
0.193,0.706,9,-12.392,0,0.369,0.775,0.0908,0.782,0.119,82.224,audio_features,6FQkfaghoLt72rLmhsAqFy,spotify:track:6FQkfaghoLt72rLmhsAqFy,https://api.spotify.com/v1/tracks/6FQkfaghoLt72rLmhsAqFy,https://api.spotify.com/v1/audio-analysis/6FQkfaghoLt72rLmhsAqFy,500853,4,Revolution 9 - 2018 Mix,The Beatles,The Beatles
0.131,0.343,7,-15.122,1,0.0349,0.888,0.383,0.107,0.137,95.082,audio_features,2PWnAe9C52xvJYhBFNuIqm,spotify:track:2PWnAe9C52xvJYhBFNuIqm,https://api.spotify.com/v1/tracks/2PWnAe9C52xvJYhBFNuIqm,https://api.spotify.com/v1/audio-analysis/2PWnAe9C52xvJYhBFNuIqm,195213,3,Good Night - 2018 Mix,The Beatles,The Beatles
0.658,0.53,7,-8.48,1,0.0845,0.756,0.0,0.185,0.557,127.719,audio_features,2uaSMUAgYqmbsdbO9F9bPN,spotify:track:2uaSMUAgYqmbsdbO9F9bPN,https://api.spotify.com/v1/tracks/2uaSMUAgYqmbsdbO9F9bPN,https://api.spotify.com/v1/audio-analysis/2uaSMUAgYqmbsdbO9F9bPN,179907,4,Back In The U.S.S.R. - Esher Demo,The Beatles,The Beatles
0.387,0.266,10,-12.38,0,0.0302,0.655,0.0129,0.143,0.271,89.173,audio_features,0dPsctAum4J6B9Z2xTRz2A,spotify:track:0dPsctAum4J6B9Z2xTRz2A,https://api.spotify.com/v1/tracks/0dPsctAum4J6B9Z2xTRz2A,https://api.spotify.com/v1/audio-analysis/0dPsctAum4J6B9Z2xTRz2A,287053,4,Dear Prudence - Esher Demo,The Beatles,The Beatles
0.697,0.288,4,-9.951,1,0.0441,0.689,0.0,0.127,0.616,113.622,audio_features,6a6XoJzGeBIDy9pcDSrOgQ,spotify:track:6a6XoJzGeBIDy9pcDSrOgQ,https://api.spotify.com/v1/tracks/6a6XoJzGeBIDy9pcDSrOgQ,https://api.spotify.com/v1/audio-analysis/6a6XoJzGeBIDy9pcDSrOgQ,115600,4,Glass Onion - Esher Demo,The Beatles,The Beatles
0.76,0.601,8,-7.883,1,0.0495,0.403,0.0,0.0859,0.549,118.73,audio_features,4xNXqEBx1VXuph56zyUzBg,spotify:track:4xNXqEBx1VXuph56zyUzBg,https://api.spotify.com/v1/tracks/4xNXqEBx1VXuph56zyUzBg,https://api.spotify.com/v1/audio-analysis/4xNXqEBx1VXuph56zyUzBg,190600,4,"Ob-La-Di, Ob-La-Da - Esher Demo",The Beatles,The Beatles
0.594,0.357,8,-9.262,0,0.0397,0.642,0.0,0.163,0.494,109.317,audio_features,4Fq5tBgj3RwAhffVY5p1Nl,spotify:track:4Fq5tBgj3RwAhffVY5p1Nl,https://api.spotify.com/v1/tracks/4Fq5tBgj3RwAhffVY5p1Nl,https://api.spotify.com/v1/audio-analysis/4Fq5tBgj3RwAhffVY5p1Nl,160920,4,The Continuing Story Of Bungalow Bill - Esher Demo,The Beatles,The Beatles
0.503,0.321,1,-11.827,0,0.0468,0.835,0.0,0.353,0.36,82.396,audio_features,1Ov0M27IkghTJT00xvmlSO,spotify:track:1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/tracks/1Ov0M27IkghTJT00xvmlSO,https://api.spotify.com/v1/audio-analysis/1Ov0M27IkghTJT00xvmlSO,161440,4,While My Guitar Gently Weeps - Esher Demo,The Beatles,The Beatles
0.587,0.18,5,-12.486,1,0.0424,0.771,2.41e-05,0.161,0.186,138.625,audio_features,2TqrXEPZiEwiNgEBpX0uXV,spotify:track:2TqrXEPZiEwiNgEBpX0uXV,https://api.spotify.com/v1/tracks/2TqrXEPZiEwiNgEBpX0uXV,https://api.spotify.com/v1/audio-analysis/2TqrXEPZiEwiNgEBpX0uXV,115027,5,Happiness Is A Warm Gun - Esher Demo,The Beatles,The Beatles
0.473,0.285,11,-11.598,1,0.101,0.756,0.0,0.925,0.42,152.361,audio_features,3W4s5oTDnVTO0jYGkTKksZ,spotify:track:3W4s5oTDnVTO0jYGkTKksZ,https://api.spotify.com/v1/tracks/3W4s5oTDnVTO0jYGkTKksZ,https://api.spotify.com/v1/audio-analysis/3W4s5oTDnVTO0jYGkTKksZ,190760,4,I'm So Tired - Esher Demo,The Beatles,The Beatles
0.585,0.272,7,-12.194,1,0.0342,0.699,0.000274,0.0758,0.388,89.156,audio_features,3VcZIqs8e3S830haKWlg35,spotify:track:3VcZIqs8e3S830haKWlg35,https://api.spotify.com/v1/tracks/3VcZIqs8e3S830haKWlg35,https://api.spotify.com/v1/audio-analysis/3VcZIqs8e3S830haKWlg35,154520,4,Blackbird - Esher Demo,The Beatles,The Beatles
0.447,0.225,2,-11.622,1,0.0445,0.868,0.0,0.341,0.464,175.566,audio_features,6UiTIOtvSJ6cT5tLHUXrUk,spotify:track:6UiTIOtvSJ6cT5tLHUXrUk,https://api.spotify.com/v1/tracks/6UiTIOtvSJ6cT5tLHUXrUk,https://api.spotify.com/v1/audio-analysis/6UiTIOtvSJ6cT5tLHUXrUk,125787,4,Piggies - Esher Demo,The Beatles,The Beatles
0.6,0.297,6,-9.875,1,0.0349,0.619,0.0,0.301,0.356,82.588,audio_features,0HtuDxkKRBmlCNgFtXSJR7,spotify:track:0HtuDxkKRBmlCNgFtXSJR7,https://api.spotify.com/v1/tracks/0HtuDxkKRBmlCNgFtXSJR7,https://api.spotify.com/v1/audio-analysis/0HtuDxkKRBmlCNgFtXSJR7,164320,4,Rocky Raccoon - Esher Demo,The Beatles,The Beatles
0.507,0.278,3,-11.235,1,0.0306,0.845,0.0344,0.228,0.261,138.715,audio_features,2PpMip6JAdA42d39fN9ziz,spotify:track:2PpMip6JAdA42d39fN9ziz,https://api.spotify.com/v1/tracks/2PpMip6JAdA42d39fN9ziz,https://api.spotify.com/v1/audio-analysis/2PpMip6JAdA42d39fN9ziz,236467,4,Julia - Esher Demo,The Beatles,The Beatles
0.567,0.467,8,-10.586,1,0.0432,0.374,0.000416,0.511,0.643,148.643,audio_features,4pX0NHWJXjtcgl8wzaaF4T,spotify:track:4pX0NHWJXjtcgl8wzaaF4T,https://api.spotify.com/v1/tracks/4pX0NHWJXjtcgl8wzaaF4T,https://api.spotify.com/v1/audio-analysis/4pX0NHWJXjtcgl8wzaaF4T,211387,3,Yer Blues - Esher Demo,The Beatles,The Beatles
0.356,0.324,8,-9.269,1,0.0282,0.835,0.000122,0.351,0.331,174.134,audio_features,2IyAlDb54LzF8O1V08389y,spotify:track:2IyAlDb54LzF8O1V08389y,https://api.spotify.com/v1/tracks/2IyAlDb54LzF8O1V08389y,https://api.spotify.com/v1/audio-analysis/2IyAlDb54LzF8O1V08389y,144413,4,Mother Nature's Son - Esher Demo,The Beatles,The Beatles
0.678,0.587,6,-9.721,1,0.0398,0.131,0.0,0.31,0.704,118.018,audio_features,3ah9CP3ZRW1VR51UmUN8eQ,spotify:track:3ah9CP3ZRW1VR51UmUN8eQ,https://api.spotify.com/v1/tracks/3ah9CP3ZRW1VR51UmUN8eQ,https://api.spotify.com/v1/audio-analysis/3ah9CP3ZRW1VR51UmUN8eQ,183893,4,Everybody's Got Something To Hide Except Me And My Monkey - Esher Demo,The Beatles,The Beatles
0.432,0.283,5,-11.616,0,0.0528,0.783,1.95e-06,0.358,0.257,147.869,audio_features,2SB7SvBpz5X5ZnmABsLUUT,spotify:track:2SB7SvBpz5X5ZnmABsLUUT,https://api.spotify.com/v1/tracks/2SB7SvBpz5X5ZnmABsLUUT,https://api.spotify.com/v1/audio-analysis/2SB7SvBpz5X5ZnmABsLUUT,146693,4,Sexy Sadie - Esher Demo,The Beatles,The Beatles
0.723,0.383,5,-9.526,0,0.0682,0.294,1.73e-05,0.118,0.569,121.509,audio_features,1rk6mhy7dajKBKFXJ61ODy,spotify:track:1rk6mhy7dajKBKFXJ61ODy,https://api.spotify.com/v1/tracks/1rk6mhy7dajKBKFXJ61ODy,https://api.spotify.com/v1/audio-analysis/1rk6mhy7dajKBKFXJ61ODy,246640,4,Revolution - Esher Demo,The Beatles,The Beatles
0.633,0.47,2,-9.198,1,0.113,0.4,0.0,0.261,0.655,78.419,audio_features,1vGsN6wxEYAho6VpUY2n4W,spotify:track:1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/tracks/1vGsN6wxEYAho6VpUY2n4W,https://api.spotify.com/v1/audio-analysis/1vGsN6wxEYAho6VpUY2n4W,119907,4,Honey Pie - Esher Demo,The Beatles,The Beatles
0.63,0.277,8,-11.472,0,0.0529,0.805,0.0,0.332,0.717,154.921,audio_features,0HwhpBRNQejQ0lnUc4RPlX,spotify:track:0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/tracks/0HwhpBRNQejQ0lnUc4RPlX,https://api.spotify.com/v1/audio-analysis/0HwhpBRNQejQ0lnUc4RPlX,147733,4,Cry Baby Cry - Esher Demo,The Beatles,The Beatles
0.662,0.392,7,-9.967,1,0.0509,0.86,8.4e-06,0.378,0.402,127.317,audio_features,3LhwP2LcoiaIxMxRnU6zez,spotify:track:3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/tracks/3LhwP2LcoiaIxMxRnU6zez,https://api.spotify.com/v1/audio-analysis/3LhwP2LcoiaIxMxRnU6zez,223533,4,Sour Milk Sea - Esher Demo,The Beatles,The Beatles
0.263,0.777,2,-8.622,1,0.0382,7.81e-05,0.0,0.462,0.552,126.798,audio_features,6CV4BNCI8xjHeYDR8eEriP,spotify:track:6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/tracks/6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/audio-analysis/6CV4BNCI8xjHeYDR8eEriP,93507,4,Twist And Shout - Live / Remastered,Live At The Hollywood Bowl,The Beatles
0.36,0.882,9,-8.242,1,0.0462,0.0072,7.75e-06,0.872,0.538,89.735,audio_features,6lynokJ0Ilm55qB4FdVeG7,spotify:track:6lynokJ0Ilm55qB4FdVeG7,https://api.spotify.com/v1/tracks/6lynokJ0Ilm55qB4FdVeG7,https://api.spotify.com/v1/audio-analysis/6lynokJ0Ilm55qB4FdVeG7,192053,4,She's A Woman - Live / Remastered,Live At The Hollywood Bowl,The Beatles
0.418,0.87,11,-6.877,0,0.0507,0.0116,6.02e-05,0.584,0.732,129.684,audio_features,510F0QzxgNnfAVcCrYG2cv,spotify:track:510F0QzxgNnfAVcCrYG2cv,https://api.spotify.com/v1/tracks/510F0QzxgNnfAVcCrYG2cv,https://api.spotify.com/v1/audio-analysis/510F0QzxgNnfAVcCrYG2cv,219733,4,Dizzy Miss Lizzy - Live / Remastered,Live At The Hollywood Bowl,The Beatles
0.394,0.81,2,-8.07,1,0.0464,0.0029,0.0,0.318,0.325,121.183,audio_features,2FP07Rr3ZwFmJZXsaj7hjE,spotify:track:2FP07Rr3ZwFmJZXsaj7hjE,https://api.spotify.com/v1/tracks/2FP07Rr3ZwFmJZXsaj7hjE,https://api.spotify.com/v1/audio-analysis/2FP07Rr3ZwFmJZXsaj7hjE,146240,4,Ticket To Ride - Live / Remastered,Live At The Hollywood Bowl,The Beatles
0.358,0.854,5,-7.722,1,0.049,0.00891,0.0,0.9,0.624,86.468,audio_features,0WYxVnp9K6RETCRZbtlGHh,spotify:track:0WYxVnp9K6RETCRZbtlGHh,https://api.spotify.com/v1/tracks/0WYxVnp9K6RETCRZbtlGHh,https://api.spotify.com/v1/audio-analysis/0WYxVnp9K6RETCRZbtlGHh,134867,4,Can't Buy Me Love - Live / Remastered,Live At The Hollywood Bowl,The Beatles
0.305,0.627,5,-8.525,1,0.0463,0.0669,0.0,0.802,0.488,72.244,audio_features,4hlVL09xDgvkoVSIu2zQwD,spotify:track:4hlVL09xDgvkoVSIu2zQwD,https://api.spotify.com/v1/tracks/4hlVL09xDgvkoVSIu2zQwD,https://api.spotify.com/v1/audio-analysis/4hlVL09xDgvkoVSIu2zQwD,138733,4,Things We Said Today - Live / Remastered,Live At The Hollywood Bowl,The Beatles
